Geneid	GSE171968__A08_72H_1	GSE171968__A08_72H_2	GSE171968__A08_72H_3	GSE171968__K09_72H_1	GSE171968__K09_72H_2	GSE171968__K09_72H_3	GSE171968__A08_48H_1	GSE171968__A08_12H_1	GSE171968__A08_48H_2	GSE171968__A08_48H_3	GSE171968__K09_48H_1	GSE171968__K09_48H_2	GSE171968__K09_48H_3	GSE171968__A08_12H_3	CRA014990__RNA seqence for H10 at 72 h Rep1	CRA014990__RNA seqence for H10 at 72 h Rep2	CRA014990__RNA seqence for H10 at 72 h Rep3	CRA014990__RNA seqence for H10 at 96 h Rep1	CRA014990__RNA seqence for H10 at 96 h Rep2	CRA014990__RNA seqence for H10 at 96 h Rep3	GSE174081__15-N-96-1	GSE174081__15-K-96-1	GSE174081__15-N-72-1	GSE174081__15-K-72-1	GSE174081__15-K-72-2	GSE174081__15-N-72-2	GSE174081__15-K-96-2	GSE174081__15-N-96-2	GSE174081__15-K-96-3	GSE174081__15-K-72-3	GSE174081__3-K-96-1	GSE174081__3-N-96-1	GSE174081__3-N-72-1	GSE174081__3-K-72-1	GSE174081__3-N-72-2	GSE174081__3-K-72-2	GSE174081__3-N-96-2	GSE174081__3-K-96-2	GSE174081__3-N-96-3	GSE174081__3-K-96-3	GSE174081__3-K-72-3	GSE174081__3-N-72-3	GSE174081__NIV-N-72-1	GSE174081__NIV-K-72-1	GSE174081__NIV-N-96-1	GSE174081__NIV-K-96-1	GSE174081__NIV-N-72-2	GSE174081__NIV-K-72-2	GSE174081__NIV-K-96-2	GSE174081__NIV-N-96-2	GSE174081__NIV-K-72-3	GSE174081__NIV-N-72-3	GSE174081__NIV-K-96-3	GSE174081__NIV-N-96-3
FGRAMPH1_01G15161	7.11111045	11.09394574	4.25775775	9.27474371	11.37161872	7.29572360	0.00000000	0.00000000	6.67558211	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	1.85938653	1.59260755	10.61421522	0.00000000	10.03698901	5.86247682	9.00278648	0.00000000	0.00000000	4.20633096	8.20943694	1.87950542	39.30223596	7.76994365	18.74491860	3.63273358	4.80898970	0.00000000	18.39697922	6.74974577	7.70233305	1.24692038	6.47936047	6.69066580	4.36374943	8.13256563	0.00000000	7.12663941	5.65283085	13.16436572	0.00000000	6.15693285	19.39444956	34.74811439	6.48571273	0.00000000	18.09525607	0.00000000	2.80050346	7.01567731
FGRAMPH1_01G15163	5.05196448	11.16545887	11.76330470	5.54369713	10.26133879	7.39074471	0.00000000	0.00000000	6.91622014	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	2.31169531	9.90010237	15.39556358	3.77045500	1.78265098	7.28856533	8.74435726	124.51057616	32.54081798	5.22955040	10.20643992	10.51518722	16.28759329	8.51745181	0.00000000	9.03284290	15.69437650	20.12599274	22.87217314	9.29077601	9.57597946	7.75121243	8.05551024	8.94600704	5.42526201	12.50554866	15.35253567	16.45473943	7.02792151	0.00000000	0.00000000	3.82732492	16.07485675	86.40167274	0.00000000	15.10689145	5.62426343	0.00000000	3.48174552	2.82191732
FGRAMPH1_01G15165	14.61648028	13.62936144	10.79696499	12.21189561	13.83182899	14.47884058	0.00000000	0.00000000	14.35214001	0.00000000	58.61658299	0.00000000	0.00000000	0.00000000	9.22518539	20.54411983	10.53230211	12.03727714	18.49627098	0.00000000	11.16663656	12.42197818	0.00000000	22.95628184	12.21912334	13.98750533	25.99928580	13.92770696	37.20051677	15.62036094	17.29805510	0.00000000	18.25500415	12.67770587	7.64289181	12.37297517	31.34311673	12.02541628	17.32029220	11.89234297	20.42223977	27.27632946	11.21841248	39.18831695	4.17603654	8.45919406	12.82985114	34.47995267	23.59742191	0.00000000	13.46670712	0.00000000	11.11556450	11.67080901
FGRAMPH1_01G15167	30.37140356	15.04190778	17.51128313	28.94740310	37.07875371	20.77325496	0.00000000	97.05230789	20.59147361	0.00000000	0.00000000	45.22178891	0.00000000	0.00000000	37.05987062	43.07929162	10.07402012	0.00000000	12.24793415	41.73085916	15.22007357	0.00000000	0.00000000	29.94191879	23.37488863	13.37888039	0.00000000	27.47597318	0.00000000	10.34355262	59.90569119	92.18549122	0.00000000	29.51440405	21.93100191	21.30228313	16.14270736	17.97213413	0.00000000	42.04644186	58.60087916	23.19064944	0.00000000	0.00000000	0.00000000	10.11389655	0.00000000	0.00000000	12.31126356	0.00000000	0.00000000	0.00000000	23.92178304	23.50102791
FGRAMPH1_01G15169	156.19578976	129.96208320	156.79333513	56.67596818	111.54960271	143.10464531	0.00000000	0.00000000	3.80150282	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	12.70624136	70.74073151	36.26647244	41.44863819	48.99173659	30.04621860	0.00000000	0.00000000	0.00000000	0.00000000	7.01246659	0.00000000	0.00000000	0.99912630	0.00000000	0.00000000	197.17530357	55.31129473	125.71697965	93.07332999	105.26880917	29.82319638	35.97517641	33.21250387	74.54992903	154.29216056	42.19263300	17.39298708	19.31449758	89.95956767	28.75916636	161.82234486	44.17775317	0.00000000	155.12192084	41.51754085	61.82756724	77.32205875	38.27485287	93.41658596
FGRAMPH1_01G15171	104.26769234	91.26508604	63.46019079	89.17696351	74.92826167	62.05861101	0.00000000	0.00000000	125.50177674	0.00000000	160.08211572	161.39889718	0.00000000	136.60417645	113.37307700	92.25132831	113.25729694	181.83348609	145.71169576	160.85475596	93.20379059	50.88670594	0.00000000	59.84398144	70.91225572	87.85984216	26.62655642	504.07014174	76.19606680	22.15000369	73.30508634	65.80295463	37.39086541	243.01330930	15.65457541	48.15166660	79.01369860	124.43833903	115.29810156	537.62746913	209.14956041	161.39881689	206.80331433	26.75586143	384.91105552	464.92959805	91.97572986	141.24732689	118.63674360	246.96374133	165.49933245	91.98880533	722.86772349	235.06355726
FGRAMPH1_01G15173	14.99297026	14.67628358	22.99989426	13.93607444	13.05701270	11.72935110	0.00000000	0.00000000	11.59093610	9.69660496	0.00000000	0.00000000	0.00000000	23.34018765	1.61424353	20.73955348	10.75063341	7.89866106	9.95851931	5.08956321	9.28132418	0.00000000	0.00000000	21.91058961	3.56354912	9.79025960	0.00000000	10.29965408	0.00000000	8.41010959	17.74361685	0.00000000	0.00000000	17.16100074	26.74740531	21.65050808	14.06279106	12.05550831	0.00000000	13.00592945	0.00000000	14.14184593	9.81511426	0.00000000	0.00000000	9.04571956	33.67493978	0.00000000	30.03003307	21.09811067	39.27390776	0.00000000	9.72513141	8.41953138
FGRAMPH1_01G15175	31.15201944	53.99981955	49.96943555	50.13682568	38.12104056	53.85980611	0.00000000	58.06895410	68.23618032	0.00000000	134.18319602	108.22955337	0.00000000	114.50364023	19.00619785	10.85283189	10.54821563	20.66651068	31.75580137	14.98120383	28.27830009	21.32699461	0.00000000	17.91503927	87.41132514	52.83258291	22.31877324	22.41763502	63.86866966	117.58758353	40.96360473	82.73551409	62.68315234	41.88937409	26.24379308	38.23715256	41.39403143	38.71152573	66.90778150	43.02296161	28.04996057	46.83007191	19.26062171	246.69874468	64.52762744	65.75866521	143.17720212	0.00000000	55.24615133	144.90606133	92.48265811	115.65956486	47.71011123	36.20780755
FGRAMPH1_01G15177	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
FGRAMPH1_01G15179	19.37207106	16.04383190	14.03332664	19.77748808	20.46730174	19.08435617	0.00000000	0.00000000	26.32422558	0.00000000	13.90710488	22.43440005	0.00000000	0.00000000	17.07206034	6.18649069	5.62240412	20.34835754	17.21580105	10.35127990	12.12075608	26.52464030	18.48589400	11.88328017	8.69716151	15.26561582	37.01083645	16.02055877	0.00000000	18.81515845	14.01040549	0.00000000	12.99329871	14.13124354	16.31986092	21.13600338	28.02922822	16.85109693	9.24600161	19.19643603	8.72151853	22.29057870	23.95466742	37.19057004	14.86181262	14.88517623	18.26371409	0.00000000	21.37653915	17.16394432	22.36534938	0.00000000	9.88960675	14.06341868
FGRAMPH1_01G15181	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	14.70174289	23.36356781	48.84851592	15.70063641	19.15169446	12.27709024	0.00000000	15.59260729	69.96766409	9.03974346	5.60941646	30.21205174	34.33446923	16.19629599	28.74988486	18.61712139	13.60405831	14.37166625	24.43232968	11.98254463	0.00000000	7.60029688	52.74967826	24.56878949	0.00000000	15.46831238	36.19605827	0.00000000	16.13913542	22.67764836	8.44284006	0.00000000	5.22660806	16.36678730
FGRAMPH1_01G15183	24.73532440	32.87231540	42.23651679	29.91754688	25.80296782	36.55193134	0.00000000	0.00000000	39.13064087	0.00000000	53.27206620	0.00000000	0.00000000	0.00000000	32.69781656	28.00643578	33.50197389	4.10240536	11.63757198	31.72099859	26.63978606	0.00000000	0.00000000	62.58955249	22.21002707	33.05161283	35.44310168	37.29534091	0.00000000	26.20824850	30.89962277	0.00000000	0.00000000	45.65235024	41.67618968	57.34867140	46.01476052	37.90985848	23.61160543	42.84611178	33.40834174	35.80682501	45.87995272	0.00000000	34.15748163	34.59557439	34.98017000	0.00000000	58.48872721	32.87380034	36.71653703	0.00000000	22.72966761	39.91466111
FGRAMPH1_01G15185	1.24213091	6.45943787	2.31380318	5.23404918	2.69116192	7.92946402	0.00000000	0.00000000	1.36039766	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	11.36757078	3.89463487	4.32608071	0.00000000	0.00000000	0.00000000	4.81596132	91.84057138	0.00000000	10.28635288	10.03786509	0.00000000	0.00000000	4.29054236	0.00000000	5.92243453	8.82009147	0.00000000	0.00000000	5.89504823	0.00000000	3.04927576	9.90307659	7.10034224	0.00000000	7.85042589	10.06597684	7.46906052	0.00000000	0.00000000	0.00000000	6.37003375	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	4.28911403
FGRAMPH1_01G15187	25.67039947	19.54725644	20.49344107	17.70624505	18.20784287	15.11929389	0.00000000	30.76131517	6.52659193	0.00000000	35.54094996	0.00000000	0.00000000	0.00000000	43.62929938	29.46441624	47.09706748	41.05436319	45.29066155	31.74443487	31.73746215	56.48856718	47.24248787	34.16497922	61.12270009	32.22792880	106.40786382	47.12486825	67.66728652	22.94916033	47.73992620	73.04687058	99.61689004	35.67865244	20.85349055	40.51132380	27.04450831	26.77296937	47.25810056	17.18973565	66.86604934	49.61531077	76.52308331	11.88051180	34.18271804	22.22591349	23.33734282	0.00000000	17.55958205	43.86411778	48.99155217	122.53846768	60.65722896	30.72627006
FGRAMPH1_01G15189	15.86190173	17.13180116	15.34174363	13.49620424	12.77706524	10.71003935	0.00000000	0.00000000	12.69503830	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	15.63292478	18.17209057	16.99805165	16.39146920	13.77742052	38.72722210	11.82680767	15.03584576	0.00000000	20.20858707	24.65050939	14.67335614	31.47012863	16.35667571	22.51417706	14.54403171	18.04996595	0.00000000	0.00000000	18.24073994	9.25113060	13.47887826	18.48282170	14.55583819	10.48243840	11.05312176	14.83172694	15.89654031	27.15804478	15.81147760	40.43815918	15.07437994	46.58863350	0.00000000	10.38649374	14.59441579	16.30040951	0.00000000	20.18179926	13.63094281
FGRAMPH1_01G15191	1079.68570079	904.58670533	1265.73247416	307.38376952	441.30990353	711.98082523	0.00000000	628.93414028	472.17306547	0.00000000	871.98808050	937.77147752	0.00000000	297.64027811	648.43577255	631.80449399	835.62627333	526.01264597	550.30597171	378.60353492	2245.68567496	1709.31673713	1352.26269287	2049.00420181	1333.00422267	1428.81592256	1256.99870287	1070.94631602	345.87489539	656.89371478	1852.31913417	2150.62345379	271.56386843	1411.79548312	568.48337277	1463.29308587	2077.26755019	2135.51956273	885.70270670	1593.78824554	1792.44332628	1134.64280982	1272.51028981	242.90442177	1257.99631379	812.71728259	453.28910631	1154.08880842	2042.40514971	538.09743276	1151.91202037	2171.32488231	1178.16588261	1761.67450501
FGRAMPH1_01G15193	571.09910250	599.25905015	568.41010617	465.29319810	489.21782774	495.67496952	0.00000000	779.14273846	544.40966183	7.97843461	647.02195486	567.25577313	124.80387962	499.31622484	571.13068788	560.85816806	463.76723687	552.42126892	624.78789219	515.09058370	540.19877747	1180.39302795	1159.19527916	588.92077174	650.92913537	656.52278547	542.77690278	650.03974920	669.50052850	472.28298324	656.98076067	670.68988086	867.33688153	599.59156071	660.23858381	619.93381138	595.90460338	589.93120390	610.96064647	466.88548645	799.76834945	594.89101488	1009.49311170	470.18341291	565.17648267	491.90680684	554.15953533	893.57519435	685.67258411	1024.22073728	698.00069335	937.58648427	704.16776093	635.72238927
FGRAMPH1_01G15195	52.64376618	60.83616035	49.03159277	60.44533763	50.99344094	65.34599216	0.00000000	112.14933357	74.12930498	0.00000000	0.00000000	52.25628940	0.00000000	132.68543038	27.53018961	30.13031157	39.28867848	42.40809741	18.87089113	53.04455876	57.39124818	102.97276185	43.05906218	69.19910119	91.16206564	60.29415431	21.55226991	43.02058100	30.83760010	73.70738977	43.51245125	26.63136413	30.26519880	62.65900354	0.00000000	57.43726709	54.62897158	52.54253258	93.32546671	76.04921658	60.94491433	56.94592807	37.19829163	0.00000000	41.54101807	70.51258842	21.27077004	114.32948615	42.67904700	59.96978123	74.42207168	74.45827879	69.10737323	48.20321948
FGRAMPH1_01G15197	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	3.18902357	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	21.94435403	28.19376980	41.75608340	0.00000000	16.92226650	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.49301263	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	2.52578920	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	2.79475789	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	1.21762572
FGRAMPH1_01G15199	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.32709492	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
FGRAMPH1_01G15201	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	8.50651926	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	1.52889310	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	4.33344482	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	5.66401178
FGRAMPH1_01G15203	165.13119346	145.06695710	119.45681517	115.97070591	119.25602433	106.60979974	0.00000000	0.00000000	93.06069079	17.62677414	497.20595116	100.25915990	0.00000000	127.28544193	93.90142191	55.29475783	50.25296084	43.07525626	22.62861218	0.00000000	87.91129399	0.00000000	165.22663394	106.21257393	110.12471754	97.88362260	41.35028530	149.78411664	118.33032597	137.59330460	172.65841848	0.00000000	0.00000000	148.37013828	194.48888515	122.00648720	125.26240365	127.10617715	137.73436501	147.25938417	103.93706320	196.01941384	196.26424218	166.20436921	92.98425556	183.86907130	122.43059501	0.00000000	197.88686038	153.41106826	128.50787959	214.28400001	70.71452145	177.80167224
FGRAMPH1_01G15205	30.39502052	40.14294517	32.35366153	45.91138219	46.51514343	34.39235456	0.00000000	0.00000000	36.98779474	0.00000000	37.40643528	0.00000000	0.00000000	25.53627062	21.19353632	21.93457752	15.12278060	14.40307947	14.98133780	16.70532371	39.28229106	35.67213484	24.86108372	39.95360236	31.19075341	36.59737593	74.66202368	28.33059132	17.80475745	81.66258922	37.11331257	76.88097926	52.42280742	33.42987420	21.94805557	31.97827183	31.54122193	34.41342256	41.44883302	51.02349509	3.90976317	41.58222300	59.06241192	50.01640038	15.98973868	56.00707847	61.40570279	0.00000000	41.06945620	11.54161808	64.45379653	21.49505132	34.58055573	55.56435199
FGRAMPH1_01G15207	44.91905065	33.57884707	35.95359602	32.03930839	33.70725974	28.74991332	0.00000000	47.09891413	43.81511522	15.43339727	0.00000000	21.94586815	0.00000000	0.00000000	14.13102210	16.50483696	10.99994109	20.95289615	11.88770079	8.10069619	18.65990444	0.00000000	0.00000000	20.34289188	25.52331589	25.97076782	18.10244390	14.77699398	77.70447310	38.48410018	32.39438007	22.36853831	0.00000000	22.31749226	10.64298622	24.12170295	23.50188278	23.72321705	54.26796305	28.09369037	28.43866195	18.28821436	23.43303015	72.76141503	17.44581783	26.83157262	89.33001559	0.00000000	20.91104325	33.58036392	68.76043783	0.00000000	15.47880079	19.95859356
FGRAMPH1_01G15209	55.58292382	49.13802169	51.76907891	48.30652275	43.65378057	68.74792031	0.00000000	93.24846604	66.96264205	0.00000000	53.86861789	43.44937837	0.00000000	73.54903476	50.86765157	50.10471744	21.77815884	16.59337979	54.91682903	48.11432541	28.47742415	0.00000000	0.00000000	34.52206000	22.45873958	56.55985360	35.84000092	38.85579954	0.00000000	56.31618458	54.26874869	0.00000000	0.00000000	56.71524900	42.14288833	40.93473443	48.74575975	47.65896012	47.75202621	48.00979378	0.00000000	38.99301247	15.46457533	0.00000000	46.05331230	67.37463362	17.68594262	0.00000000	65.05806577	33.24192800	61.87949409	0.00000000	45.96839832	58.70783099
FGRAMPH1_01G15211	1.78032823	0.92582187	0.00000000	1.87547171	0.64286723	2.36774706	0.00000000	0.00000000	1.94983825	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	4.18659279	0.00000000	0.00000000	0.00000000	0.00000000	1.97218502	21.93896002	45.86994787	36.85820132	3.59678164	6.58770696	0.00000000	3.51404125	32.85067156	27.58775368	0.00000000	56.73970693	0.00000000	1.26739308	0.00000000	4.37048276	1.41939362	0.88494066	7.64751783	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	14.75093540	0.00000000	11.32966051	60.89644438	11.36628135	0.00000000	7.92803274	118.97834721	4.90791245	1.08485735
FGRAMPH1_01G15213	0.00000000	0.00000000	0.00000000	0.00000000	5.53183284	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	4.24263259	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.62996058	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
FGRAMPH1_01G15215	15.52875599	8.80952688	15.77808446	13.88005533	15.80253956	14.26897579	0.00000000	94.73365207	17.00729219	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	10.33556606	15.49213972	2.45833597	8.42883285	31.88085703	0.00000000	8.60110499	0.00000000	0.00000000	0.00000000	17.11233314	13.05924844	0.00000000	12.19070483	0.00000000	40.38574811	11.69489944	0.00000000	0.00000000	10.04974946	21.40705306	20.79335486	15.75704541	11.92908070	24.25629090	11.30139808	22.88034326	8.48872748	0.00000000	0.00000000	0.00000000	17.77008173	0.00000000	0.00000000	24.03427562	33.77137851	0.00000000	62.89564506	7.78342429	16.91793281
FGRAMPH1_01G15217	1.99408205	0.00000000	0.26532247	1.30040168	1.02864660	1.06081156	0.00000000	0.00000000	1.87195215	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	2.60702553	2.23297764	1.98427669	7.65386785	7.23741563	14.79548643	3.31346099	28.08348050	0.00000000	1.17953013	5.75518091	2.63523402	14.69472949	5.41193411	0.00000000	0.00000000	2.35992117	0.00000000	0.00000000	1.35196354	4.31974280	1.39863475	1.81692810	1.34518701	0.00000000	1.68038042	0.00000000	0.00000000	0.00000000	0.00000000	2.36028512	3.05460108	0.00000000	0.00000000	6.06236463	0.00000000	0.00000000	0.00000000	4.71186636	2.89311897
FGRAMPH1_01G15219	4.08187097	0.00000000	3.80179173	3.34445412	0.98262820	2.17147329	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	4.98079088	0.00000000	4.73876604	0.00000000	7.68181835	0.00000000	3.76812763	67.06778568	0.00000000	0.00000000	5.49771229	0.00000000	70.18666846	2.68562144	0.00000000	3.24370181	1.61024696	0.00000000	0.00000000	5.16592384	0.00000000	3.34016062	2.16955559	2.36711925	0.00000000	2.86643840	0.00000000	2.72718986	0.00000000	0.00000000	0.00000000	2.53734598	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	2.76368996
FGRAMPH1_01G15221	212.33906403	284.40505965	230.57010028	168.03788185	151.85296736	191.20565472	0.00000000	0.00000000	171.29768444	0.00000000	240.92492041	64.77511666	0.00000000	82.23617033	113.75161815	92.55934611	126.26161280	95.85862537	87.71892736	77.70717915	131.95366483	510.56611469	160.12364107	115.79874634	255.29944092	206.96837609	267.15459782	193.03296400	76.45047771	204.95430055	199.81041106	363.12465198	225.09425822	183.36011156	172.77528884	203.42080046	206.45186796	163.21098075	142.37916329	194.20957594	151.09048043	213.84082364	276.65841272	187.91637571	145.89635519	196.05763142	237.29869918	141.71893733	198.38809934	99.11533124	156.82681132	184.59189317	182.74804541	234.58606401
FGRAMPH1_01G15223	62.48181139	48.08866106	55.86681265	38.61494892	42.41628930	53.84728930	0.00000000	0.00000000	28.74096920	0.00000000	0.00000000	117.22143469	0.00000000	0.00000000	61.75578786	54.85434366	60.93108243	33.57527527	35.27602383	64.90346313	38.76048630	0.00000000	0.00000000	82.78804856	40.39406735	46.23999749	0.00000000	43.98685507	0.00000000	26.81198836	48.80361791	79.65272051	90.52128948	33.21173999	18.94944576	49.08320623	33.87390729	36.95852646	32.20737115	37.90973032	10.12679845	27.55203291	27.81443256	64.77451247	51.76939563	27.38187260	15.90488092	0.00000000	47.86887070	29.89430182	33.38875421	55.67499698	41.33915378	31.72816269
